Demand,month,day,weekday,hour,Demand24,Demand25,Demand47,Demand48,Demand49,Demand72,Demand96,DB,DP
2025.0,6,1,5,1,1874.0,2051.0,1504.0,1567.0,1691.0,1487.0,1328.0,72.0,61.0
1885.0,6,1,5,2,1763.0,1874.0,1462.0,1504.0,1567.0,1423.0,1274.0,71.0,60.0
1792.0,6,1,5,3,1692.0,1763.0,1445.0,1462.0,1504.0,1388.0,1247.0,69.0,60.0
1726.0,6,1,5,4,1652.0,1692.0,1477.0,1445.0,1462.0,1377.0,1244.0,70.0,60.0
1693.0,6,1,5,5,1664.0,1652.0,1583.0,1477.0,1445.0,1412.0,1293.0,68.0,59.0
1687.0,6,1,5,6,1744.0,1664.0,1826.0,1583.0,1477.0,1534.0,1413.0,66.0,59.0
1777.0,6,1,5,7,1983.0,1744.0,2049.0,1826.0,1583.0,1746.0,1653.0,66.0,59.0
1973.0,6,1,5,8,2233.0,1983.0,2192.0,2049.0,1826.0,1934.0,1838.0,70.0,61.0
2195.0,6,1,5,9,2416.0,2233.0,2303.0,2192.0,2049.0,2014.0,1930.0,74.0,62.0
2390.0,6,1,5,10,2576.0,2416.0,2419.0,2303.0,2192.0,2062.0,1982.0,77.0,62.0
2551.0,6,1,5,11,2723.0,2576.0,2509.0,2419.0,2303.0,2117.0,2032.0,81.0,64.0
2660.0,6,1,5,12,2833.0,2723.0,2575.0,2509.0,2419.0,2140.0,2068.0,83.0,62.0
2720.0,6,1,5,13,2905.0,2833.0,2633.0,2575.0,2509.0,2149.0,2080.0,84.0,61.0
2759.0,6,1,5,14,2971.0,2905.0,2664.0,2633.0,2575.0,2161.0,2089.0,86.0,60.0
2792.0,6,1,5,15,3008.0,2971.0,2692.0,2664.0,2633.0,2165.0,2087.0,87.0,59.0
2824.0,6,1,5,16,3027.0,3008.0,2728.0,2692.0,2664.0,2170.0,2066.0,87.0,62.0
2846.0,6,1,5,17,3043.0,3027.0,2737.0,2728.0,2692.0,2203.0,2059.0,87.0,63.0
2850.0,6,1,5,18,3007.0,3043.0,2697.0,2737.0,2728.0,2214.0,2040.0,86.0,64.0
2799.0,6,1,5,19,2925.0,3007.0,2649.0,2697.0,2737.0,2192.0,2019.0,85.0,65.0
2714.0,6,1,5,20,2833.0,2925.0,2650.0,2649.0,2697.0,2213.0,2015.0,81.0,67.0
2697.0,6,1,5,21,2805.0,2833.0,2562.0,2650.0,2649.0,2239.0,2067.0,79.0,66.0
2621.0,6,1,5,22,2719.0,2805.0,2306.0,2562.0,2650.0,2085.0,1970.0,76.0,66.0
2418.0,6,1,5,23,2481.0,2719.0,2051.0,2306.0,2562.0,1868.0,1778.0,74.0,65.0
2196.0,6,1,5,24,2225.0,2481.0,1874.0,2051.0,2306.0,1691.0,1599.0,72.0,65.0
2003.0,6,2,6,1,2025.0,2225.0,1763.0,1874.0,2051.0,1567.0,1487.0,70.0,65.0
1877.0,6,2,6,2,1885.0,2025.0,1692.0,1763.0,1874.0,1504.0,1423.0,69.0,64.0
1791.0,6,2,6,3,1792.0,1885.0,1652.0,1692.0,1763.0,1462.0,1388.0,68.0,64.0
1731.0,6,2,6,4,1726.0,1792.0,1664.0,1652.0,1692.0,1445.0,1377.0,68.0,64.0
1705.0,6,2,6,5,1693.0,1726.0,1744.0,1664.0,1652.0,1477.0,1412.0,67.0,64.0
1676.0,6,2,6,6,1687.0,1693.0,1983.0,1744.0,1664.0,1583.0,1534.0,66.0,64.0
1739.0,6,2,6,7,1777.0,1687.0,2233.0,1983.0,1744.0,1826.0,1746.0,67.0,65.0
1900.0,6,2,6,8,1973.0,1777.0,2416.0,2233.0,1983.0,2049.0,1934.0,69.0,65.0
2108.0,6,2,6,9,2195.0,1973.0,2576.0,2416.0,2233.0,2192.0,2014.0,72.0,66.0
2312.0,6,2,6,10,2390.0,2195.0,2723.0,2576.0,2416.0,2303.0,2062.0,75.0,66.0
2474.0,6,2,6,11,2551.0,2390.0,2833.0,2723.0,2576.0,2419.0,2117.0,79.0,66.0
2593.0,6,2,6,12,2660.0,2551.0,2905.0,2833.0,2723.0,2509.0,2140.0,81.0,65.0
2664.0,6,2,6,13,2720.0,2660.0,2971.0,2905.0,2833.0,2575.0,2149.0,83.0,64.0
2695.0,6,2,6,14,2759.0,2720.0,3008.0,2971.0,2905.0,2633.0,2161.0,85.0,61.0
2720.0,6,2,6,15,2792.0,2759.0,3027.0,3008.0,2971.0,2664.0,2165.0,85.0,61.0
2739.0,6,2,6,16,2824.0,2792.0,3043.0,3027.0,3008.0,2692.0,2170.0,84.0,61.0
2714.0,6,2,6,17,2846.0,2824.0,3007.0,3043.0,3027.0,2728.0,2203.0,83.0,63.0
2677.0,6,2,6,18,2850.0,2846.0,2925.0,3007.0,3043.0,2737.0,2214.0,81.0,66.0
2595.0,6,2,6,19,2799.0,2850.0,2833.0,2925.0,3007.0,2697.0,2192.0,78.0,66.0
2551.0,6,2,6,20,2714.0,2799.0,2805.0,2833.0,2925.0,2649.0,2213.0,75.0,66.0
2519.0,6,2,6,21,2697.0,2714.0,2719.0,2805.0,2833.0,2650.0,2239.0,72.0,66.0
2401.0,6,2,6,22,2621.0,2697.0,2481.0,2719.0,2805.0,2562.0,2085.0,69.0,66.0
2189.0,6,2,6,23,2418.0,2621.0,2225.0,2481.0,2719.0,2306.0,1868.0,67.0,65.0
1970.0,6,2,6,24,2196.0,2418.0,2025.0,2225.0,2481.0,2051.0,1691.0,66.0,63.0
1813.0,6,3,0,1,2003.0,2196.0,1885.0,2025.0,2225.0,1874.0,1567.0,66.0,63.0
1726.0,6,3,0,2,1877.0,2003.0,1792.0,1885.0,2025.0,1763.0,1504.0,66.0,63.0
1671.0,6,3,0,3,1791.0,1877.0,1726.0,1792.0,1885.0,1692.0,1462.0,65.0,63.0
1648.0,6,3,0,4,1731.0,1791.0,1693.0,1726.0,1792.0,1652.0,1445.0,65.0,64.0
1684.0,6,3,0,5,1705.0,1731.0,1687.0,1693.0,1726.0,1664.0,1477.0,64.0,64.0
1813.0,6,3,0,6,1676.0,1705.0,1777.0,1687.0,1693.0,1744.0,1583.0,65.0,64.0
2038.0,6,3,0,7,1739.0,1676.0,1973.0,1777.0,1687.0,1983.0,1826.0,64.0,63.0
2211.0,6,3,0,8,1900.0,1739.0,2195.0,1973.0,1777.0,2233.0,2049.0,63.0,63.0
2296.0,6,3,0,9,2108.0,1900.0,2390.0,2195.0,1973.0,2416.0,2192.0,64.0,62.0
2341.0,6,3,0,10,2312.0,2108.0,2551.0,2390.0,2195.0,2576.0,2303.0,63.0,62.0
2373.0,6,3,0,11,2474.0,2312.0,2660.0,2551.0,2390.0,2723.0,2419.0,62.0,61.0
2388.0,6,3,0,12,2593.0,2474.0,2720.0,2660.0,2551.0,2833.0,2509.0,61.0,61.0
2426.0,6,3,0,13,2664.0,2593.0,2759.0,2720.0,2660.0,2905.0,2575.0,66.0,62.0
2478.0,6,3,0,14,2695.0,2664.0,2792.0,2759.0,2720.0,2971.0,2633.0,69.0,63.0
2520.0,6,3,0,15,2720.0,2695.0,2824.0,2792.0,2759.0,3008.0,2664.0,71.0,62.0
2553.0,6,3,0,16,2739.0,2720.0,2846.0,2824.0,2792.0,3027.0,2692.0,73.0,61.0
2583.0,6,3,0,17,2714.0,2739.0,2850.0,2846.0,2824.0,3043.0,2728.0,74.0,60.0
2572.0,6,3,0,18,2677.0,2714.0,2799.0,2850.0,2846.0,3007.0,2737.0,73.0,60.0
2514.0,6,3,0,19,2595.0,2677.0,2714.0,2799.0,2850.0,2925.0,2697.0,73.0,61.0
2431.0,6,3,0,20,2551.0,2595.0,2697.0,2714.0,2799.0,2833.0,2649.0,72.0,58.0
2376.0,6,3,0,21,2519.0,2551.0,2621.0,2697.0,2714.0,2805.0,2650.0,68.0,57.0
2267.0,6,3,0,22,2401.0,2519.0,2418.0,2621.0,2697.0,2719.0,2562.0,64.0,55.0
2021.0,6,3,0,23,2189.0,2401.0,2196.0,2418.0,2621.0,2481.0,2306.0,61.0,51.0
1784.0,6,3,0,24,1970.0,2189.0,2003.0,2196.0,2418.0,2225.0,2051.0,59.0,48.0
1615.0,6,4,1,1,1813.0,1970.0,1877.0,2003.0,2196.0,2025.0,1874.0,56.0,40.0
1521.0,6,4,1,2,1726.0,1813.0,1791.0,1877.0,2003.0,1885.0,1763.0,54.0,40.0
1466.0,6,4,1,3,1671.0,1726.0,1731.0,1791.0,1877.0,1792.0,1692.0,52.0,37.0
1434.0,6,4,1,4,1648.0,1671.0,1705.0,1731.0,1791.0,1726.0,1652.0,51.0,36.0
1455.0,6,4,1,5,1684.0,1648.0,1676.0,1705.0,1731.0,1693.0,1664.0,50.0,36.0
1542.0,6,4,1,6,1813.0,1684.0,1739.0,1676.0,1705.0,1687.0,1744.0,49.0,37.0
1762.0,6,4,1,7,2038.0,1813.0,1900.0,1739.0,1676.0,1777.0,1983.0,50.0,37.0
1936.0,6,4,1,8,2211.0,2038.0,2108.0,1900.0,1739.0,1973.0,2233.0,51.0,39.0
2013.0,6,4,1,9,2296.0,2211.0,2312.0,2108.0,1900.0,2195.0,2416.0,53.0,39.0
2058.0,6,4,1,10,2341.0,2296.0,2474.0,2312.0,2108.0,2390.0,2576.0,56.0,40.0
2114.0,6,4,1,11,2373.0,2341.0,2593.0,2474.0,2312.0,2551.0,2723.0,57.0,39.0
2144.0,6,4,1,12,2388.0,2373.0,2664.0,2593.0,2474.0,2660.0,2833.0,59.0,41.0
2156.0,6,4,1,13,2426.0,2388.0,2695.0,2664.0,2593.0,2720.0,2905.0,62.0,40.0
2173.0,6,4,1,14,2478.0,2426.0,2720.0,2695.0,2664.0,2759.0,2971.0,63.0,40.0
2159.0,6,4,1,15,2520.0,2478.0,2739.0,2720.0,2695.0,2792.0,3008.0,64.0,41.0
2164.0,6,4,1,16,2553.0,2520.0,2714.0,2739.0,2720.0,2824.0,3027.0,66.0,40.0
2178.0,6,4,1,17,2583.0,2553.0,2677.0,2714.0,2739.0,2846.0,3043.0,66.0,41.0
2176.0,6,4,1,18,2572.0,2583.0,2595.0,2677.0,2714.0,2850.0,3007.0,67.0,42.0
2151.0,6,4,1,19,2514.0,2572.0,2551.0,2595.0,2677.0,2799.0,2925.0,68.0,42.0
2119.0,6,4,1,20,2431.0,2514.0,2519.0,2551.0,2595.0,2714.0,2833.0,67.0,42.0
2129.0,6,4,1,21,2376.0,2431.0,2401.0,2519.0,2551.0,2697.0,2805.0,65.0,43.0
2072.0,6,4,1,22,2267.0,2376.0,2189.0,2401.0,2519.0,2621.0,2719.0,59.0,44.0
1873.0,6,4,1,23,2021.0,2267.0,1970.0,2189.0,2401.0,2418.0,2481.0,60.0,42.0
1672.0,6,4,1,24,1784.0,2021.0,1813.0,1970.0,2189.0,2196.0,2225.0,57.0,43.0
1541.0,6,5,2,1,1615.0,1784.0,1726.0,1813.0,1970.0,2003.0,2025.0,59.0,43.0
1471.0,6,5,2,2,1521.0,1615.0,1671.0,1726.0,1813.0,1877.0,1885.0,56.0,43.0
1426.0,6,5,2,3,1466.0,1521.0,1648.0,1671.0,1726.0,1791.0,1792.0,55.0,43.0
1407.0,6,5,2,4,1434.0,1466.0,1684.0,1648.0,1671.0,1731.0,1726.0,56.0,41.0
1436.0,6,5,2,5,1455.0,1434.0,1813.0,1684.0,1648.0,1705.0,1693.0,52.0,43.0
1518.0,6,5,2,6,1542.0,1455.0,2038.0,1813.0,1684.0,1676.0,1687.0,50.0,42.0
1738.0,6,5,2,7,1762.0,1542.0,2211.0,2038.0,1813.0,1739.0,1777.0,52.0,41.0
1923.0,6,5,2,8,1936.0,1762.0,2296.0,2211.0,2038.0,1900.0,1973.0,57.0,41.0
2019.0,6,5,2,9,2013.0,1936.0,2341.0,2296.0,2211.0,2108.0,2195.0,60.0,41.0
2073.0,6,5,2,10,2058.0,2013.0,2373.0,2341.0,2296.0,2312.0,2390.0,61.0,38.0
2124.0,6,5,2,11,2114.0,2058.0,2388.0,2373.0,2341.0,2474.0,2551.0,63.0,41.0
2167.0,6,5,2,12,2144.0,2114.0,2426.0,2388.0,2373.0,2593.0,2660.0,64.0,41.0
2180.0,6,5,2,13,2156.0,2144.0,2478.0,2426.0,2388.0,2664.0,2720.0,65.0,42.0
2213.0,6,5,2,14,2173.0,2156.0,2520.0,2478.0,2426.0,2695.0,2759.0,68.0,41.0
2221.0,6,5,2,15,2159.0,2173.0,2553.0,2520.0,2478.0,2720.0,2792.0,68.0,41.0
2223.0,6,5,2,16,2164.0,2159.0,2583.0,2553.0,2520.0,2739.0,2824.0,69.0,41.0
2226.0,6,5,2,17,2178.0,2164.0,2572.0,2583.0,2553.0,2714.0,2846.0,69.0,42.0
2200.0,6,5,2,18,2176.0,2178.0,2514.0,2572.0,2583.0,2677.0,2850.0,69.0,44.0
2157.0,6,5,2,19,2151.0,2176.0,2431.0,2514.0,2572.0,2595.0,2799.0,68.0,45.0
2128.0,6,5,2,20,2119.0,2151.0,2376.0,2431.0,2514.0,2551.0,2714.0,67.0,47.0
2149.0,6,5,2,21,2129.0,2119.0,2267.0,2376.0,2431.0,2519.0,2697.0,65.0,48.0
2088.0,6,5,2,22,2072.0,2129.0,2021.0,2267.0,2376.0,2401.0,2621.0,62.0,48.0
1900.0,6,5,2,23,1873.0,2072.0,1784.0,2021.0,2267.0,2189.0,2418.0,59.0,48.0
1715.0,6,5,2,24,1672.0,1873.0,1615.0,1784.0,2021.0,1970.0,2196.0,59.0,46.0
1583.0,6,6,3,1,1541.0,1672.0,1521.0,1615.0,1784.0,1813.0,2003.0,58.0,45.0
1492.0,6,6,3,2,1471.0,1541.0,1466.0,1521.0,1615.0,1726.0,1877.0,56.0,45.0
1446.0,6,6,3,3,1426.0,1471.0,1434.0,1466.0,1521.0,1671.0,1791.0,55.0,46.0
1426.0,6,6,3,4,1407.0,1426.0,1455.0,1434.0,1466.0,1648.0,1731.0,54.0,45.0
1450.0,6,6,3,5,1436.0,1407.0,1542.0,1455.0,1434.0,1684.0,1705.0,55.0,43.0
1536.0,6,6,3,6,1518.0,1436.0,1762.0,1542.0,1455.0,1813.0,1676.0,53.0,43.0
1757.0,6,6,3,7,1738.0,1518.0,1936.0,1762.0,1542.0,2038.0,1739.0,55.0,43.0
1943.0,6,6,3,8,1923.0,1738.0,2013.0,1936.0,1762.0,2211.0,1900.0,59.0,45.0
2046.0,6,6,3,9,2019.0,1923.0,2058.0,2013.0,1936.0,2296.0,2108.0,59.0,49.0
2120.0,6,6,3,10,2073.0,2019.0,2114.0,2058.0,2013.0,2341.0,2312.0,62.0,48.0
2179.0,6,6,3,11,2124.0,2073.0,2144.0,2114.0,2058.0,2373.0,2474.0,64.0,47.0
2215.0,6,6,3,12,2167.0,2124.0,2156.0,2144.0,2114.0,2388.0,2593.0,65.0,47.0
2235.0,6,6,3,13,2180.0,2167.0,2173.0,2156.0,2144.0,2426.0,2664.0,68.0,46.0
2263.0,6,6,3,14,2213.0,2180.0,2159.0,2173.0,2156.0,2478.0,2695.0,68.0,49.0
2242.0,6,6,3,15,2221.0,2213.0,2164.0,2159.0,2173.0,2520.0,2720.0,68.0,46.0
2205.0,6,6,3,16,2223.0,2221.0,2178.0,2164.0,2159.0,2553.0,2739.0,67.0,50.0
2180.0,6,6,3,17,2226.0,2223.0,2176.0,2178.0,2164.0,2583.0,2714.0,66.0,49.0
2147.0,6,6,3,18,2200.0,2226.0,2151.0,2176.0,2178.0,2572.0,2677.0,65.0,47.0
2111.0,6,6,3,19,2157.0,2200.0,2119.0,2151.0,2176.0,2514.0,2595.0,63.0,47.0
2099.0,6,6,3,20,2128.0,2157.0,2129.0,2119.0,2151.0,2431.0,2551.0,63.0,49.0
2129.0,6,6,3,21,2149.0,2128.0,2072.0,2129.0,2119.0,2376.0,2519.0,61.0,49.0
2037.0,6,6,3,22,2088.0,2149.0,1873.0,2072.0,2129.0,2267.0,2401.0,58.0,51.0
1853.0,6,6,3,23,1900.0,2088.0,1672.0,1873.0,2072.0,2021.0,2189.0,57.0,50.0
1674.0,6,6,3,24,1715.0,1900.0,1541.0,1672.0,1873.0,1784.0,1970.0,56.0,49.0
1552.0,6,7,4,1,1583.0,1715.0,1471.0,1541.0,1672.0,1615.0,1813.0,55.0,52.0
1478.0,6,7,4,2,1492.0,1583.0,1426.0,1471.0,1541.0,1521.0,1726.0,54.0,53.0
1440.0,6,7,4,3,1446.0,1492.0,1407.0,1426.0,1471.0,1466.0,1671.0,54.0,54.0
1424.0,6,7,4,4,1426.0,1446.0,1436.0,1407.0,1426.0,1434.0,1648.0,54.0,53.0
1453.0,6,7,4,5,1450.0,1426.0,1518.0,1436.0,1407.0,1455.0,1684.0,54.0,54.0
1555.0,6,7,4,6,1536.0,1450.0,1738.0,1518.0,1436.0,1542.0,1813.0,53.0,52.0
1761.0,6,7,4,7,1757.0,1536.0,1923.0,1738.0,1518.0,1762.0,2038.0,53.0,52.0
1945.0,6,7,4,8,1943.0,1757.0,2019.0,1923.0,1738.0,1936.0,2211.0,53.0,51.0
2025.0,6,7,4,9,2046.0,1943.0,2073.0,2019.0,1923.0,2013.0,2296.0,53.0,52.0
2074.0,6,7,4,10,2120.0,2046.0,2124.0,2073.0,2019.0,2058.0,2341.0,52.0,50.0
2114.0,6,7,4,11,2179.0,2120.0,2167.0,2124.0,2073.0,2114.0,2373.0,52.0,52.0
2128.0,6,7,4,12,2215.0,2179.0,2180.0,2167.0,2124.0,2144.0,2388.0,52.0,52.0
2125.0,6,7,4,13,2235.0,2215.0,2213.0,2180.0,2167.0,2156.0,2426.0,53.0,53.0
2121.0,6,7,4,14,2263.0,2235.0,2221.0,2213.0,2180.0,2173.0,2478.0,54.0,54.0
2106.0,6,7,4,15,2242.0,2263.0,2223.0,2221.0,2213.0,2159.0,2520.0,55.0,55.0
2075.0,6,7,4,16,2205.0,2242.0,2226.0,2223.0,2221.0,2164.0,2553.0,56.0,56.0
2068.0,6,7,4,17,2180.0,2205.0,2200.0,2226.0,2223.0,2178.0,2583.0,55.0,55.0
2063.0,6,7,4,18,2147.0,2180.0,2157.0,2200.0,2226.0,2176.0,2572.0,54.0,54.0
2034.0,6,7,4,19,2111.0,2147.0,2128.0,2157.0,2200.0,2151.0,2514.0,53.0,53.0
2004.0,6,7,4,20,2099.0,2111.0,2149.0,2128.0,2157.0,2119.0,2431.0,53.0,53.0
1994.0,6,7,4,21,2129.0,2099.0,2088.0,2149.0,2128.0,2129.0,2376.0,51.0,51.0
1911.0,6,7,4,22,2037.0,2129.0,1900.0,2088.0,2149.0,2072.0,2267.0,51.0,51.0
1766.0,6,7,4,23,1853.0,2037.0,1715.0,1900.0,2088.0,1873.0,2021.0,50.0,50.0
1607.0,6,7,4,24,1674.0,1853.0,1583.0,1715.0,1900.0,1672.0,1784.0,50.0,50.0
1488.0,6,8,5,1,1552.0,1674.0,1492.0,1583.0,1715.0,1541.0,1615.0,50.0,50.0
1420.0,6,8,5,2,1478.0,1552.0,1446.0,1492.0,1583.0,1471.0,1521.0,50.0,50.0
1381.0,6,8,5,3,1440.0,1478.0,1426.0,1446.0,1492.0,1426.0,1466.0,50.0,50.0
1355.0,6,8,5,4,1424.0,1440.0,1450.0,1426.0,1446.0,1407.0,1434.0,50.0,49.0
1359.0,6,8,5,5,1453.0,1424.0,1536.0,1450.0,1426.0,1436.0,1455.0,50.0,49.0
1375.0,6,8,5,6,1555.0,1453.0,1757.0,1536.0,1450.0,1518.0,1542.0,50.0,50.0
1434.0,6,8,5,7,1761.0,1555.0,1943.0,1757.0,1536.0,1738.0,1762.0,50.0,50.0
1546.0,6,8,5,8,1945.0,1761.0,2046.0,1943.0,1757.0,1923.0,1936.0,51.0,51.0
1689.0,6,8,5,9,2025.0,1945.0,2120.0,2046.0,1943.0,2019.0,2013.0,52.0,52.0
1799.0,6,8,5,10,2074.0,2025.0,2179.0,2120.0,2046.0,2073.0,2058.0,55.0,54.0
1871.0,6,8,5,11,2114.0,2074.0,2215.0,2179.0,2120.0,2124.0,2114.0,57.0,54.0
1902.0,6,8,5,12,2128.0,2114.0,2235.0,2215.0,2179.0,2167.0,2144.0,60.0,55.0
1912.0,6,8,5,13,2125.0,2128.0,2263.0,2235.0,2215.0,2180.0,2156.0,65.0,57.0
1923.0,6,8,5,14,2121.0,2125.0,2242.0,2263.0,2235.0,2213.0,2173.0,69.0,59.0
1911.0,6,8,5,15,2106.0,2121.0,2205.0,2242.0,2263.0,2221.0,2159.0,72.0,60.0
1909.0,6,8,5,16,2075.0,2106.0,2180.0,2205.0,2242.0,2223.0,2164.0,72.0,60.0
1926.0,6,8,5,17,2068.0,2075.0,2147.0,2180.0,2205.0,2226.0,2178.0,73.0,59.0
1931.0,6,8,5,18,2063.0,2068.0,2111.0,2147.0,2180.0,2200.0,2176.0,71.0,59.0
1906.0,6,8,5,19,2034.0,2063.0,2099.0,2111.0,2147.0,2157.0,2151.0,68.0,58.0
1889.0,6,8,5,20,2004.0,2034.0,2129.0,2099.0,2111.0,2128.0,2119.0,68.0,57.0
1910.0,6,8,5,21,1994.0,2004.0,2037.0,2129.0,2099.0,2149.0,2129.0,65.0,57.0
1898.0,6,8,5,22,1911.0,1994.0,1853.0,2037.0,2129.0,2088.0,2072.0,63.0,56.0
1770.0,6,8,5,23,1766.0,1911.0,1674.0,1853.0,2037.0,1900.0,1873.0,60.0,56.0
1625.0,6,8,5,24,1607.0,1766.0,1552.0,1674.0,1853.0,1715.0,1672.0,61.0,56.0
1490.0,6,9,6,1,1488.0,1607.0,1478.0,1552.0,1674.0,1583.0,1541.0,59.0,56.0
1414.0,6,9,6,2,1420.0,1488.0,1440.0,1478.0,1552.0,1492.0,1471.0,60.0,55.0
1360.0,6,9,6,3,1381.0,1420.0,1424.0,1440.0,1478.0,1446.0,1426.0,59.0,55.0
1334.0,6,9,6,4,1355.0,1381.0,1453.0,1424.0,1440.0,1426.0,1407.0,56.0,54.0
1325.0,6,9,6,5,1359.0,1355.0,1555.0,1453.0,1424.0,1450.0,1436.0,56.0,54.0
1308.0,6,9,6,6,1375.0,1359.0,1761.0,1555.0,1453.0,1536.0,1518.0,55.0,53.0
1362.0,6,9,6,7,1434.0,1375.0,1945.0,1761.0,1555.0,1757.0,1738.0,55.0,53.0
1482.0,6,9,6,8,1546.0,1434.0,2025.0,1945.0,1761.0,1943.0,1923.0,57.0,54.0
1633.0,6,9,6,9,1689.0,1546.0,2074.0,2025.0,1945.0,2046.0,2019.0,60.0,54.0
1750.0,6,9,6,10,1799.0,1689.0,2114.0,2074.0,2025.0,2120.0,2073.0,64.0,53.0
1832.0,6,9,6,11,1871.0,1799.0,2128.0,2114.0,2074.0,2179.0,2124.0,67.0,53.0
1890.0,6,9,6,12,1902.0,1871.0,2125.0,2128.0,2114.0,2215.0,2167.0,69.0,51.0
1924.0,6,9,6,13,1912.0,1902.0,2121.0,2125.0,2128.0,2235.0,2180.0,71.0,51.0
1934.0,6,9,6,14,1923.0,1912.0,2106.0,2121.0,2125.0,2263.0,2213.0,72.0,52.0
1934.0,6,9,6,15,1911.0,1923.0,2075.0,2106.0,2121.0,2242.0,2221.0,72.0,51.0
1948.0,6,9,6,16,1909.0,1911.0,2068.0,2075.0,2106.0,2205.0,2223.0,72.0,51.0
1990.0,6,9,6,17,1926.0,1909.0,2063.0,2068.0,2075.0,2180.0,2226.0,73.0,53.0
2035.0,6,9,6,18,1931.0,1926.0,2034.0,2063.0,2068.0,2147.0,2200.0,74.0,52.0
2046.0,6,9,6,19,1906.0,1931.0,2004.0,2034.0,2063.0,2111.0,2157.0,74.0,51.0
2031.0,6,9,6,20,1889.0,1906.0,1994.0,2004.0,2034.0,2099.0,2128.0,73.0,50.0
2062.0,6,9,6,21,1910.0,1889.0,1911.0,1994.0,2004.0,2129.0,2149.0,69.0,51.0
2020.0,6,9,6,22,1898.0,1910.0,1766.0,1911.0,1994.0,2037.0,2088.0,66.0,50.0
1853.0,6,9,6,23,1770.0,1898.0,1607.0,1766.0,1911.0,1853.0,1900.0,64.0,51.0
1662.0,6,9,6,24,1625.0,1770.0,1488.0,1607.0,1766.0,1674.0,1715.0,63.0,52.0
1534.0,6,10,0,1,1490.0,1625.0,1420.0,1488.0,1607.0,1552.0,1583.0,62.0,52.0
1458.0,6,10,0,2,1414.0,1490.0,1381.0,1420.0,1488.0,1478.0,1492.0,60.0,52.0
1413.0,6,10,0,3,1360.0,1414.0,1355.0,1381.0,1420.0,1440.0,1446.0,63.0,52.0
1398.0,6,10,0,4,1334.0,1360.0,1359.0,1355.0,1381.0,1424.0,1426.0,62.0,52.0
1426.0,6,10,0,5,1325.0,1334.0,1375.0,1359.0,1355.0,1453.0,1450.0,63.0,52.0
1527.0,6,10,0,6,1308.0,1325.0,1434.0,1375.0,1359.0,1555.0,1536.0,65.0,51.0
1759.0,6,10,0,7,1362.0,1308.0,1546.0,1434.0,1375.0,1761.0,1757.0,65.0,50.0
1966.0,6,10,0,8,1482.0,1362.0,1689.0,1546.0,1434.0,1945.0,1943.0,65.0,51.0
2078.0,6,10,0,9,1633.0,1482.0,1799.0,1689.0,1546.0,2025.0,2046.0,66.0,52.0
2162.0,6,10,0,10,1750.0,1633.0,1871.0,1799.0,1689.0,2074.0,2120.0,67.0,53.0
2220.0,6,10,0,11,1832.0,1750.0,1902.0,1871.0,1799.0,2114.0,2179.0,66.0,53.0
2251.0,6,10,0,12,1890.0,1832.0,1912.0,1902.0,1871.0,2128.0,2215.0,67.0,55.0
2247.0,6,10,0,13,1924.0,1890.0,1923.0,1912.0,1902.0,2125.0,2235.0,66.0,56.0
2250.0,6,10,0,14,1934.0,1924.0,1911.0,1923.0,1912.0,2121.0,2263.0,65.0,60.0
2226.0,6,10,0,15,1934.0,1934.0,1909.0,1911.0,1923.0,2106.0,2242.0,63.0,60.0
2202.0,6,10,0,16,1948.0,1934.0,1926.0,1909.0,1911.0,2075.0,2205.0,62.0,60.0
2202.0,6,10,0,17,1990.0,1948.0,1931.0,1926.0,1909.0,2068.0,2180.0,61.0,59.0
2217.0,6,10,0,18,2035.0,1990.0,1906.0,1931.0,1926.0,2063.0,2147.0,60.0,60.0
2200.0,6,10,0,19,2046.0,2035.0,1889.0,1906.0,1931.0,2034.0,2111.0,60.0,60.0
2171.0,6,10,0,20,2031.0,2046.0,1910.0,1889.0,1906.0,2004.0,2099.0,60.0,60.0
2152.0,6,10,0,21,2062.0,2031.0,1898.0,1910.0,1889.0,1994.0,2129.0,59.0,59.0
2034.0,6,10,0,22,2020.0,2062.0,1770.0,1898.0,1910.0,1911.0,2037.0,58.0,58.0
1844.0,6,10,0,23,1853.0,2020.0,1625.0,1770.0,1898.0,1766.0,1853.0,57.0,57.0
1666.0,6,10,0,24,1662.0,1853.0,1490.0,1625.0,1770.0,1607.0,1674.0,56.0,56.0
1553.0,6,11,1,1,1534.0,1662.0,1414.0,1490.0,1625.0,1488.0,1552.0,55.0,55.0
1483.0,6,11,1,2,1458.0,1534.0,1360.0,1414.0,1490.0,1420.0,1478.0,55.0,55.0
1447.0,6,11,1,3,1413.0,1458.0,1334.0,1360.0,1414.0,1381.0,1440.0,55.0,55.0
1435.0,6,11,1,4,1398.0,1413.0,1325.0,1334.0,1360.0,1355.0,1424.0,54.0,54.0
1461.0,6,11,1,5,1426.0,1398.0,1308.0,1325.0,1334.0,1359.0,1453.0,54.0,54.0
1577.0,6,11,1,6,1527.0,1426.0,1362.0,1308.0,1325.0,1375.0,1555.0,54.0,54.0
1795.0,6,11,1,7,1759.0,1527.0,1482.0,1362.0,1308.0,1434.0,1761.0,54.0,54.0
1972.0,6,11,1,8,1966.0,1759.0,1633.0,1482.0,1362.0,1546.0,1945.0,54.0,54.0
2046.0,6,11,1,9,2078.0,1966.0,1750.0,1633.0,1482.0,1689.0,2025.0,54.0,54.0
