Demand,month,day,weekday,hour,Demand24,Demand25,Demand47,Demand48,Demand49,Demand72,Demand96,DB,DP
3225.0,12,26,3,22,3103.0,3173.0,2876.0,2968.0,3054.0,3174.0,2994.0,30.0,22.0
3003.0,12,26,3,23,2961.0,3103.0,2735.0,2876.0,2968.0,2946.0,2785.0,30.0,22.0
2781.0,12,26,3,24,2779.0,2961.0,2587.0,2735.0,2876.0,2681.0,2556.0,29.0,22.0
2611.0,12,27,4,1,2639.0,2779.0,2486.0,2587.0,2735.0,2470.0,2378.0,28.0,22.0
2511.0,12,27,4,2,2544.0,2639.0,2438.0,2486.0,2587.0,2343.0,2282.0,29.0,21.0
2469.0,12,27,4,3,2498.0,2544.0,2434.0,2438.0,2486.0,2285.0,2245.0,29.0,20.0
2472.0,12,27,4,4,2498.0,2498.0,2469.0,2434.0,2438.0,2275.0,2250.0,28.0,20.0
2532.0,12,27,4,5,2537.0,2498.0,2569.0,2469.0,2434.0,2329.0,2318.0,29.0,19.0
2692.0,12,27,4,6,2685.0,2537.0,2718.0,2569.0,2469.0,2494.0,2504.0,29.0,18.0
2935.0,12,27,4,7,2917.0,2685.0,2834.0,2718.0,2569.0,2762.0,2788.0,29.0,18.0
3112.0,12,27,4,8,3102.0,2917.0,2951.0,2834.0,2718.0,2981.0,3051.0,28.0,17.0
3222.0,12,27,4,9,3239.0,3102.0,3028.0,2951.0,2834.0,3147.0,3234.0,29.0,17.0
3269.0,12,27,4,10,3365.0,3239.0,3054.0,3028.0,2951.0,3269.0,3330.0,30.0,18.0
3284.0,12,27,4,11,3430.0,3365.0,3061.0,3054.0,3028.0,3324.0,3366.0,32.0,19.0
3284.0,12,27,4,12,3450.0,3430.0,3042.0,3061.0,3054.0,3314.0,3384.0,33.0,19.0
3298.0,12,27,4,13,3429.0,3450.0,2990.0,3042.0,3061.0,3242.0,3389.0,34.0,18.0
3286.0,12,27,4,14,3399.0,3429.0,2943.0,2990.0,3042.0,3151.0,3394.0,34.0,18.0
3258.0,12,27,4,15,3384.0,3399.0,2978.0,2943.0,2990.0,3118.0,3393.0,34.0,18.0
3241.0,12,27,4,16,3403.0,3384.0,3147.0,2978.0,2943.0,3167.0,3407.0,34.0,17.0
3427.0,12,27,4,17,3546.0,3403.0,3235.0,3147.0,2978.0,3364.0,3563.0,33.0,16.0
3579.0,12,27,4,18,3653.0,3546.0,3209.0,3235.0,3147.0,3442.0,3618.0,33.0,16.0
3489.0,12,27,4,19,3579.0,3653.0,3195.0,3209.0,3235.0,3275.0,3530.0,31.0,17.0
3402.0,12,27,4,20,3490.0,3579.0,3173.0,3195.0,3209.0,3145.0,3436.0,31.0,17.0
3293.0,12,27,4,21,3380.0,3490.0,3103.0,3173.0,3195.0,3054.0,3329.0,31.0,18.0
3149.0,12,27,4,22,3225.0,3380.0,2961.0,3103.0,3173.0,2968.0,3174.0,32.0,19.0
2949.0,12,27,4,23,3003.0,3225.0,2779.0,2961.0,3103.0,2876.0,2946.0,32.0,20.0
2732.0,12,27,4,24,2781.0,3003.0,2639.0,2779.0,2961.0,2735.0,2681.0,32.0,20.0
2564.0,12,28,5,1,2611.0,2781.0,2544.0,2639.0,2779.0,2587.0,2470.0,31.0,20.0
2465.0,12,28,5,2,2511.0,2611.0,2498.0,2544.0,2639.0,2486.0,2343.0,30.0,20.0
2406.0,12,28,5,3,2469.0,2511.0,2498.0,2498.0,2544.0,2438.0,2285.0,29.0,20.0
2389.0,12,28,5,4,2472.0,2469.0,2537.0,2498.0,2498.0,2434.0,2275.0,28.0,20.0
2405.0,12,28,5,5,2532.0,2472.0,2685.0,2537.0,2498.0,2469.0,2329.0,28.0,20.0
2485.0,12,28,5,6,2692.0,2532.0,2917.0,2685.0,2537.0,2569.0,2494.0,29.0,20.0
2615.0,12,28,5,7,2935.0,2692.0,3102.0,2917.0,2685.0,2718.0,2762.0,28.0,21.0
2718.0,12,28,5,8,3112.0,2935.0,3239.0,3102.0,2917.0,2834.0,2981.0,30.0,22.0
2841.0,12,28,5,9,3222.0,3112.0,3365.0,3239.0,3102.0,2951.0,3147.0,31.0,22.0
2953.0,12,28,5,10,3269.0,3222.0,3430.0,3365.0,3239.0,3028.0,3269.0,34.0,23.0
3013.0,12,28,5,11,3284.0,3269.0,3450.0,3430.0,3365.0,3054.0,3324.0,37.0,24.0
3024.0,12,28,5,12,3284.0,3284.0,3429.0,3450.0,3430.0,3061.0,3314.0,42.0,26.0
2972.0,12,28,5,13,3298.0,3284.0,3399.0,3429.0,3450.0,3042.0,3242.0,43.0,24.0
2858.0,12,28,5,14,3286.0,3298.0,3384.0,3399.0,3429.0,2990.0,3151.0,45.0,24.0
2809.0,12,28,5,15,3258.0,3286.0,3403.0,3384.0,3399.0,2943.0,3118.0,47.0,24.0
2824.0,12,28,5,16,3241.0,3258.0,3546.0,3403.0,3384.0,2978.0,3167.0,48.0,24.0
3014.0,12,28,5,17,3427.0,3241.0,3653.0,3546.0,3403.0,3147.0,3364.0,46.0,24.0
3180.0,12,28,5,18,3579.0,3427.0,3579.0,3653.0,3546.0,3235.0,3442.0,44.0,25.0
3177.0,12,28,5,19,3489.0,3579.0,3490.0,3579.0,3653.0,3209.0,3275.0,43.0,24.0
3121.0,12,28,5,20,3402.0,3489.0,3380.0,3490.0,3579.0,3195.0,3145.0,36.0,25.0
3054.0,12,28,5,21,3293.0,3402.0,3225.0,3380.0,3490.0,3173.0,3054.0,39.0,24.0
2952.0,12,28,5,22,3149.0,3293.0,3003.0,3225.0,3380.0,3103.0,2968.0,36.0,25.0
2798.0,12,28,5,23,2949.0,3149.0,2781.0,3003.0,3225.0,2961.0,2876.0,36.0,25.0
2612.0,12,28,5,24,2732.0,2949.0,2611.0,2781.0,3003.0,2779.0,2735.0,36.0,25.0
2457.0,12,29,6,1,2564.0,2732.0,2511.0,2611.0,2781.0,2639.0,2587.0,35.0,25.0
2359.0,12,29,6,2,2465.0,2564.0,2469.0,2511.0,2611.0,2544.0,2486.0,34.0,26.0
2297.0,12,29,6,3,2406.0,2465.0,2472.0,2469.0,2511.0,2498.0,2438.0,37.0,25.0
2270.0,12,29,6,4,2389.0,2406.0,2532.0,2472.0,2469.0,2498.0,2434.0,35.0,25.0
2268.0,12,29,6,5,2405.0,2389.0,2692.0,2532.0,2472.0,2537.0,2469.0,37.0,26.0
2322.0,12,29,6,6,2485.0,2405.0,2935.0,2692.0,2532.0,2685.0,2569.0,37.0,27.0
2408.0,12,29,6,7,2615.0,2485.0,3112.0,2935.0,2692.0,2917.0,2718.0,37.0,26.0
2488.0,12,29,6,8,2718.0,2615.0,3222.0,3112.0,2935.0,3102.0,2834.0,35.0,28.0
2606.0,12,29,6,9,2841.0,2718.0,3269.0,3222.0,3112.0,3239.0,2951.0,36.0,28.0
2728.0,12,29,6,10,2953.0,2841.0,3284.0,3269.0,3222.0,3365.0,3028.0,38.0,29.0
2811.0,12,29,6,11,3013.0,2953.0,3284.0,3284.0,3269.0,3430.0,3054.0,41.0,29.0
2867.0,12,29,6,12,3024.0,3013.0,3298.0,3284.0,3284.0,3450.0,3061.0,40.0,30.0
2910.0,12,29,6,13,2972.0,3024.0,3286.0,3298.0,3284.0,3429.0,3042.0,42.0,31.0
2924.0,12,29,6,14,2858.0,2972.0,3258.0,3286.0,3298.0,3399.0,2990.0,43.0,31.0
2942.0,12,29,6,15,2809.0,2858.0,3241.0,3258.0,3286.0,3384.0,2943.0,41.0,35.0
3010.0,12,29,6,16,2824.0,2809.0,3427.0,3241.0,3258.0,3403.0,2978.0,41.0,36.0
3188.0,12,29,6,17,3014.0,2824.0,3579.0,3427.0,3241.0,3546.0,3147.0,39.0,37.0
3255.0,12,29,6,18,3180.0,3014.0,3489.0,3579.0,3427.0,3653.0,3235.0,39.0,38.0
3233.0,12,29,6,19,3177.0,3180.0,3402.0,3489.0,3579.0,3579.0,3209.0,40.0,39.0
3167.0,12,29,6,20,3121.0,3177.0,3293.0,3402.0,3489.0,3490.0,3195.0,41.0,40.0
3098.0,12,29,6,21,3054.0,3121.0,3149.0,3293.0,3402.0,3380.0,3173.0,41.0,39.0
2966.0,12,29,6,22,2952.0,3054.0,2949.0,3149.0,3293.0,3225.0,3103.0,42.0,40.0
2774.0,12,29,6,23,2798.0,2952.0,2732.0,2949.0,3149.0,3003.0,2961.0,39.0,36.0
2563.0,12,29,6,24,2612.0,2798.0,2564.0,2732.0,2949.0,2781.0,2779.0,39.0,36.0
2398.0,12,30,0,1,2457.0,2612.0,2465.0,2564.0,2732.0,2611.0,2639.0,38.0,34.0
2297.0,12,30,0,2,2359.0,2457.0,2406.0,2465.0,2564.0,2511.0,2544.0,37.0,33.0
2263.0,12,30,0,3,2297.0,2359.0,2389.0,2406.0,2465.0,2469.0,2498.0,37.0,33.0
2272.0,12,30,0,4,2270.0,2297.0,2405.0,2389.0,2406.0,2472.0,2498.0,37.0,33.0
2336.0,12,30,0,5,2268.0,2270.0,2485.0,2405.0,2389.0,2532.0,2537.0,36.0,33.0
2504.0,12,30,0,6,2322.0,2268.0,2615.0,2485.0,2405.0,2692.0,2685.0,39.0,33.0
2769.0,12,30,0,7,2408.0,2322.0,2718.0,2615.0,2485.0,2935.0,2917.0,39.0,32.0
2966.0,12,30,0,8,2488.0,2408.0,2841.0,2718.0,2615.0,3112.0,3102.0,38.0,32.0
3091.0,12,30,0,9,2606.0,2488.0,2953.0,2841.0,2718.0,3222.0,3239.0,39.0,32.0
3139.0,12,30,0,10,2728.0,2606.0,3013.0,2953.0,2841.0,3269.0,3365.0,39.0,32.0
3154.0,12,30,0,11,2811.0,2728.0,3024.0,3013.0,2953.0,3284.0,3430.0,40.0,32.0
3182.0,12,30,0,12,2867.0,2811.0,2972.0,3024.0,3013.0,3284.0,3450.0,43.0,25.0
3156.0,12,30,0,13,2910.0,2867.0,2858.0,2972.0,3024.0,3298.0,3429.0,40.0,22.0
3134.0,12,30,0,14,2924.0,2910.0,2809.0,2858.0,2972.0,3286.0,3399.0,40.0,20.0
3141.0,12,30,0,15,2942.0,2924.0,2824.0,2809.0,2858.0,3258.0,3384.0,39.0,18.0
3185.0,12,30,0,16,3010.0,2942.0,3014.0,2824.0,2809.0,3241.0,3403.0,38.0,15.0
3405.0,12,30,0,17,3188.0,3010.0,3180.0,3014.0,2824.0,3427.0,3546.0,36.0,12.0
3581.0,12,30,0,18,3255.0,3188.0,3177.0,3180.0,3014.0,3579.0,3653.0,34.0,12.0
3533.0,12,30,0,19,3233.0,3255.0,3121.0,3177.0,3180.0,3489.0,3579.0,32.0,12.0
3460.0,12,30,0,20,3167.0,3233.0,3054.0,3121.0,3177.0,3402.0,3490.0,30.0,13.0
3374.0,12,30,0,21,3098.0,3167.0,2952.0,3054.0,3121.0,3293.0,3380.0,28.0,10.0
3233.0,12,30,0,22,2966.0,3098.0,2798.0,2952.0,3054.0,3149.0,3225.0,25.0,7.0
3025.0,12,30,0,23,2774.0,2966.0,2612.0,2798.0,2952.0,2949.0,3003.0,24.0,9.0
2808.0,12,30,0,24,2563.0,2774.0,2457.0,2612.0,2798.0,2732.0,2781.0,22.0,9.0
2658.0,12,31,1,1,2398.0,2563.0,2359.0,2457.0,2612.0,2564.0,2611.0,19.0,6.0
2574.0,12,31,1,2,2297.0,2398.0,2297.0,2359.0,2457.0,2465.0,2511.0,18.0,3.0
2535.0,12,31,1,3,2263.0,2297.0,2270.0,2297.0,2359.0,2406.0,2469.0,17.0,3.0
2540.0,12,31,1,4,2272.0,2263.0,2268.0,2270.0,2297.0,2389.0,2472.0,15.0,-3.0
2601.0,12,31,1,5,2336.0,2272.0,2322.0,2268.0,2270.0,2405.0,2532.0,15.0,-3.0
2779.0,12,31,1,6,2504.0,2336.0,2408.0,2322.0,2268.0,2485.0,2692.0,15.0,-5.0
3053.0,12,31,1,7,2769.0,2504.0,2488.0,2408.0,2322.0,2615.0,2935.0,15.0,-7.0
3263.0,12,31,1,8,2966.0,2769.0,2606.0,2488.0,2408.0,2718.0,3112.0,15.0,-5.0
3394.0,12,31,1,9,3091.0,2966.0,2728.0,2606.0,2488.0,2841.0,3222.0,15.0,-5.0
3469.0,12,31,1,10,3139.0,3091.0,2811.0,2728.0,2606.0,2953.0,3269.0,16.0,-7.0
3482.0,12,31,1,11,3154.0,3139.0,2867.0,2811.0,2728.0,3013.0,3284.0,18.0,-5.0
3461.0,12,31,1,12,3182.0,3154.0,2910.0,2867.0,2811.0,3024.0,3284.0,19.0,-2.0
3415.0,12,31,1,13,3156.0,3182.0,2924.0,2910.0,2867.0,2972.0,3298.0,21.0,0.0
3382.0,12,31,1,14,3134.0,3156.0,2942.0,2924.0,2910.0,2858.0,3286.0,22.0,1.0
3336.0,12,31,1,15,3141.0,3134.0,3010.0,2942.0,2924.0,2809.0,3258.0,23.0,0.0
3363.0,12,31,1,16,3185.0,3141.0,3188.0,3010.0,2942.0,2824.0,3241.0,25.0,4.0
3576.0,12,31,1,17,3405.0,3185.0,3255.0,3188.0,3010.0,3014.0,3427.0,26.0,5.0
3723.0,12,31,1,18,3581.0,3405.0,3233.0,3255.0,3188.0,3180.0,3579.0,26.0,7.0
3612.0,12,31,1,19,3533.0,3581.0,3167.0,3233.0,3255.0,3177.0,3489.0,25.0,9.0
3469.0,12,31,1,20,3460.0,3533.0,3098.0,3167.0,3233.0,3121.0,3402.0,24.0,10.0
3328.0,12,31,1,21,3374.0,3460.0,2966.0,3098.0,3167.0,3054.0,3293.0,25.0,12.0
3193.0,12,31,1,22,3233.0,3374.0,2774.0,2966.0,3098.0,2952.0,3149.0,25.0,13.0
3036.0,12,31,1,23,3025.0,3233.0,2563.0,2774.0,2966.0,2798.0,2949.0,25.0,12.0
2910.0,12,31,1,24,2808.0,3025.0,2398.0,2563.0,2774.0,2612.0,2732.0,24.0,13.0
2784.0,1,1,2,1,2658.0,2808.0,2297.0,2398.0,2563.0,2457.0,2564.0,24.0,8.0
2687.0,1,1,2,2,2574.0,2658.0,2263.0,2297.0,2398.0,2359.0,2465.0,23.0,5.0
2608.0,1,1,2,3,2535.0,2574.0,2272.0,2263.0,2297.0,2297.0,2406.0,22.0,4.0
2574.0,1,1,2,4,2540.0,2535.0,2336.0,2272.0,2263.0,2270.0,2389.0,22.0,4.0
2594.0,1,1,2,5,2601.0,2540.0,2504.0,2336.0,2272.0,2268.0,2405.0,22.0,3.0
2669.0,1,1,2,6,2779.0,2601.0,2769.0,2504.0,2336.0,2322.0,2485.0,21.0,3.0
2775.0,1,1,2,7,3053.0,2779.0,2966.0,2769.0,2504.0,2408.0,2615.0,21.0,3.0
2817.0,1,1,2,8,3263.0,3053.0,3091.0,2966.0,2769.0,2488.0,2718.0,21.0,4.0
2879.0,1,1,2,9,3394.0,3263.0,3139.0,3091.0,2966.0,2606.0,2841.0,20.0,5.0
2947.0,1,1,2,10,3469.0,3394.0,3154.0,3139.0,3091.0,2728.0,2953.0,23.0,6.0
3015.0,1,1,2,11,3482.0,3469.0,3182.0,3154.0,3139.0,2811.0,3013.0,24.0,5.0
3070.0,1,1,2,12,3461.0,3482.0,3156.0,3182.0,3154.0,2867.0,3024.0,26.0,5.0
3103.0,1,1,2,13,3415.0,3461.0,3134.0,3156.0,3182.0,2910.0,2972.0,26.0,5.0
3084.0,1,1,2,14,3382.0,3415.0,3141.0,3134.0,3156.0,2924.0,2858.0,27.0,5.0
3077.0,1,1,2,15,3336.0,3382.0,3185.0,3141.0,3134.0,2942.0,2809.0,28.0,4.0
3122.0,1,1,2,16,3363.0,3336.0,3405.0,3185.0,3141.0,3010.0,2824.0,27.0,4.0
3342.0,1,1,2,17,3576.0,3363.0,3581.0,3405.0,3185.0,3188.0,3014.0,27.0,5.0
3549.0,1,1,2,18,3723.0,3576.0,3533.0,3581.0,3405.0,3255.0,3180.0,26.0,5.0
3532.0,1,1,2,19,3612.0,3723.0,3460.0,3533.0,3581.0,3233.0,3177.0,25.0,5.0
3475.0,1,1,2,20,3469.0,3612.0,3374.0,3460.0,3533.0,3167.0,3121.0,24.0,6.0
3392.0,1,1,2,21,3328.0,3469.0,3233.0,3374.0,3460.0,3098.0,3054.0,24.0,5.0
3243.0,1,1,2,22,3193.0,3328.0,3025.0,3233.0,3374.0,2966.0,2952.0,23.0,5.0
3029.0,1,1,2,23,3036.0,3193.0,2808.0,3025.0,3233.0,2774.0,2798.0,22.0,7.0
2811.0,1,1,2,24,2910.0,3036.0,2658.0,2808.0,3025.0,2563.0,2612.0,23.0,6.0
2659.0,1,2,3,1,2784.0,2910.0,2574.0,2658.0,2808.0,2398.0,2457.0,23.0,7.0
2579.0,1,2,3,2,2687.0,2784.0,2535.0,2574.0,2658.0,2297.0,2359.0,21.0,11.0
2554.0,1,2,3,3,2608.0,2687.0,2540.0,2535.0,2574.0,2263.0,2297.0,20.0,15.0
2570.0,1,2,3,4,2574.0,2608.0,2601.0,2540.0,2535.0,2272.0,2270.0,19.0,14.0
2643.0,1,2,3,5,2594.0,2574.0,2779.0,2601.0,2540.0,2336.0,2268.0,19.0,14.0
2834.0,1,2,3,6,2669.0,2594.0,3053.0,2779.0,2601.0,2504.0,2322.0,19.0,14.0
3130.0,1,2,3,7,2775.0,2669.0,3263.0,3053.0,2779.0,2769.0,2408.0,19.0,14.0
3370.0,1,2,3,8,2817.0,2775.0,3394.0,3263.0,3053.0,2966.0,2488.0,19.0,15.0
3506.0,1,2,3,9,2879.0,2817.0,3469.0,3394.0,3263.0,3091.0,2606.0,19.0,15.0
3626.0,1,2,3,10,2947.0,2879.0,3482.0,3469.0,3394.0,3139.0,2728.0,20.0,16.0
3715.0,1,2,3,11,3015.0,2947.0,3461.0,3482.0,3469.0,3154.0,2811.0,24.0,21.0
3770.0,1,2,3,12,3070.0,3015.0,3415.0,3461.0,3482.0,3182.0,2867.0,25.0,21.0
3792.0,1,2,3,13,3103.0,3070.0,3382.0,3415.0,3461.0,3156.0,2910.0,24.0,20.0
3785.0,1,2,3,14,3084.0,3103.0,3336.0,3382.0,3415.0,3134.0,2924.0,24.0,20.0
3769.0,1,2,3,15,3077.0,3084.0,3363.0,3336.0,3382.0,3141.0,2942.0,26.0,21.0
3776.0,1,2,3,16,3122.0,3077.0,3576.0,3363.0,3336.0,3185.0,3010.0,20.0,16.0
3965.0,1,2,3,17,3342.0,3122.0,3723.0,3576.0,3363.0,3405.0,3188.0,12.0,8.0
4109.0,1,2,3,18,3549.0,3342.0,3612.0,3723.0,3576.0,3581.0,3255.0,12.0,8.0
4033.0,1,2,3,19,3532.0,3549.0,3469.0,3612.0,3723.0,3533.0,3233.0,10.0,7.0
3915.0,1,2,3,20,3475.0,3532.0,3328.0,3469.0,3612.0,3460.0,3167.0,8.0,3.0
3789.0,1,2,3,21,3392.0,3475.0,3193.0,3328.0,3469.0,3374.0,3098.0,6.0,1.0
3618.0,1,2,3,22,3243.0,3392.0,3036.0,3193.0,3328.0,3233.0,2966.0,6.0,1.0
3415.0,1,2,3,23,3029.0,3243.0,2910.0,3036.0,3193.0,3025.0,2774.0,4.0,0.0
3213.0,1,2,3,24,2811.0,3029.0,2784.0,2910.0,3036.0,2808.0,2563.0,3.0,-2.0
3064.0,1,3,4,1,2659.0,2811.0,2687.0,2784.0,2910.0,2658.0,2398.0,2.0,-3.0
2970.0,1,3,4,2,2579.0,2659.0,2608.0,2687.0,2784.0,2574.0,2297.0,2.0,-3.0
2945.0,1,3,4,3,2554.0,2579.0,2574.0,2608.0,2687.0,2535.0,2263.0,2.0,-4.0
2942.0,1,3,4,4,2570.0,2554.0,2594.0,2574.0,2608.0,2540.0,2272.0,2.0,-4.0
2985.0,1,3,4,5,2643.0,2570.0,2669.0,2594.0,2574.0,2601.0,2336.0,2.0,-3.0
3108.0,1,3,4,6,2834.0,2643.0,2775.0,2669.0,2594.0,2779.0,2504.0,2.0,-3.0
3278.0,1,3,4,7,3130.0,2834.0,2817.0,2775.0,2669.0,3053.0,2769.0,3.0,-2.0
3416.0,1,3,4,8,3370.0,3130.0,2879.0,2817.0,2775.0,3263.0,2966.0,3.0,-2.0
3556.0,1,3,4,9,3506.0,3370.0,2947.0,2879.0,2817.0,3394.0,3091.0,4.0,-2.0
3680.0,1,3,4,10,3626.0,3506.0,3015.0,2947.0,2879.0,3469.0,3139.0,5.0,-2.0
3754.0,1,3,4,11,3715.0,3626.0,3070.0,3015.0,2947.0,3482.0,3154.0,6.0,0.0
3753.0,1,3,4,12,3770.0,3715.0,3103.0,3070.0,3015.0,3461.0,3182.0,9.0,1.0
3767.0,1,3,4,13,3792.0,3770.0,3084.0,3103.0,3070.0,3415.0,3156.0,11.0,1.0
3750.0,1,3,4,14,3785.0,3792.0,3077.0,3084.0,3103.0,3382.0,3134.0,12.0,1.0
3707.0,1,3,4,15,3769.0,3785.0,3122.0,3077.0,3084.0,3336.0,3141.0,14.0,1.0
3728.0,1,3,4,16,3776.0,3769.0,3342.0,3122.0,3077.0,3363.0,3185.0,14.0,0.0
3928.0,1,3,4,17,3965.0,3776.0,3549.0,3342.0,3122.0,3576.0,3405.0,13.0,-3.0
4138.0,1,3,4,18,4109.0,3965.0,3532.0,3549.0,3342.0,3723.0,3581.0,11.0,-7.0
4061.0,1,3,4,19,4033.0,4109.0,3475.0,3532.0,3549.0,3612.0,3533.0,9.0,-9.0
3963.0,1,3,4,20,3915.0,4033.0,3392.0,3475.0,3532.0,3469.0,3460.0,7.0,-10.0
3859.0,1,3,4,21,3789.0,3915.0,3243.0,3392.0,3475.0,3328.0,3374.0,6.0,-12.0
3700.0,1,3,4,22,3618.0,3789.0,3029.0,3243.0,3392.0,3193.0,3233.0,5.0,-12.0
3501.0,1,3,4,23,3415.0,3618.0,2811.0,3029.0,3243.0,3036.0,3025.0,4.0,-11.0
3295.0,1,3,4,24,3213.0,3415.0,2659.0,2811.0,3029.0,2910.0,2808.0,4.0,-12.0
3136.0,1,4,5,1,3064.0,3213.0,2579.0,2659.0,2811.0,2784.0,2658.0,4.0,-11.0
3040.0,1,4,5,2,2970.0,3064.0,2554.0,2579.0,2659.0,2687.0,2574.0,4.0,-12.0
2995.0,1,4,5,3,2945.0,2970.0,2570.0,2554.0,2579.0,2608.0,2535.0,4.0,-11.0
2976.0,1,4,5,4,2942.0,2945.0,2643.0,2570.0,2554.0,2574.0,2540.0,3.0,-10.0
2992.0,1,4,5,5,2985.0,2942.0,2834.0,2643.0,2570.0,2594.0,2601.0,4.0,-10.0
3073.0,1,4,5,6,3108.0,2985.0,3130.0,2834.0,2643.0,2669.0,2779.0,3.0,-8.0
3201.0,1,4,5,7,3278.0,3108.0,3370.0,3130.0,2834.0,2775.0,3053.0,2.0,-7.0
3317.0,1,4,5,8,3416.0,3278.0,3506.0,3370.0,3130.0,2817.0,3263.0,2.0,-7.0
3450.0,1,4,5,9,3556.0,3416.0,3626.0,3506.0,3370.0,2879.0,3394.0,3.0,-5.0
3539.0,1,4,5,10,3680.0,3556.0,3715.0,3626.0,3506.0,2947.0,3469.0,7.0,-5.0
3550.0,1,4,5,11,3754.0,3680.0,3770.0,3715.0,3626.0,3015.0,3482.0,10.0,-6.0
3523.0,1,4,5,12,3753.0,3754.0,3792.0,3770.0,3715.0,3070.0,3461.0,14.0,-6.0
3471.0,1,4,5,13,3767.0,3753.0,3785.0,3792.0,3770.0,3103.0,3415.0,19.0,-5.0
3398.0,1,4,5,14,3750.0,3767.0,3769.0,3785.0,3792.0,3084.0,3382.0,21.0,-5.0
3357.0,1,4,5,15,3707.0,3750.0,3776.0,3769.0,3785.0,3077.0,3336.0,23.0,1.0
3368.0,1,4,5,16,3728.0,3707.0,3965.0,3776.0,3769.0,3122.0,3363.0,24.0,7.0
3529.0,1,4,5,17,3928.0,3728.0,4109.0,3965.0,3776.0,3342.0,3576.0,25.0,10.0
3712.0,1,4,5,18,4138.0,3928.0,4033.0,4109.0,3965.0,3549.0,3723.0,26.0,11.0
3687.0,1,4,5,19,4061.0,4138.0,3915.0,4033.0,4109.0,3532.0,3612.0,26.0,12.0
3611.0,1,4,5,20,3963.0,4061.0,3789.0,3915.0,4033.0,3475.0,3469.0,27.0,15.0
3522.0,1,4,5,21,3859.0,3963.0,3618.0,3789.0,3915.0,3392.0,3328.0,27.0,15.0
3395.0,1,4,5,22,3700.0,3859.0,3415.0,3618.0,3789.0,3243.0,3193.0,26.0,16.0
3210.0,1,4,5,23,3501.0,3700.0,3213.0,3415.0,3618.0,3029.0,3036.0,27.0,17.0
3005.0,1,4,5,24,3295.0,3501.0,3064.0,3213.0,3415.0,2811.0,2910.0,27.0,18.0
2829.0,1,5,6,1,3136.0,3295.0,2970.0,3064.0,3213.0,2659.0,2784.0,27.0,16.0
2710.0,1,5,6,2,3040.0,3136.0,2945.0,2970.0,3064.0,2579.0,2687.0,27.0,15.0
2648.0,1,5,6,3,2995.0,3040.0,2942.0,2945.0,2970.0,2554.0,2608.0,26.0,12.0
2622.0,1,5,6,4,2976.0,2995.0,2985.0,2942.0,2945.0,2570.0,2574.0,25.0,12.0
2625.0,1,5,6,5,2992.0,2976.0,3108.0,2985.0,2942.0,2643.0,2594.0,25.0,12.0
2668.0,1,5,6,6,3073.0,2992.0,3278.0,3108.0,2985.0,2834.0,2669.0,26.0,12.0
2767.0,1,5,6,7,3201.0,3073.0,3416.0,3278.0,3108.0,3130.0,2775.0,25.0,13.0
2845.0,1,5,6,8,3317.0,3201.0,3556.0,3416.0,3278.0,3370.0,2817.0,25.0,13.0
2947.0,1,5,6,9,3450.0,3317.0,3680.0,3556.0,3416.0,3506.0,2879.0,24.0,14.0
3012.0,1,5,6,10,3539.0,3450.0,3754.0,3680.0,3556.0,3626.0,2947.0,27.0,16.0
3073.0,1,5,6,11,3550.0,3539.0,3753.0,3754.0,3680.0,3715.0,3015.0,27.0,17.0
3107.0,1,5,6,12,3523.0,3550.0,3767.0,3753.0,3754.0,3770.0,3070.0,30.0,16.0
3104.0,1,5,6,13,3471.0,3523.0,3750.0,3767.0,3753.0,3792.0,3103.0,34.0,18.0
3084.0,1,5,6,14,3398.0,3471.0,3707.0,3750.0,3767.0,3785.0,3084.0,36.0,18.0
3086.0,1,5,6,15,3357.0,3398.0,3728.0,3707.0,3750.0,3769.0,3077.0,36.0,22.0
3138.0,1,5,6,16,3368.0,3357.0,3928.0,3728.0,3707.0,3776.0,3122.0,36.0,25.0
3372.0,1,5,6,17,3529.0,3368.0,4138.0,3928.0,3728.0,3965.0,3342.0,35.0,29.0
3518.0,1,5,6,18,3712.0,3529.0,4061.0,4138.0,3928.0,4109.0,3549.0,35.0,32.0
3493.0,1,5,6,19,3687.0,3712.0,3963.0,4061.0,4138.0,4033.0,3532.0,36.0,33.0
3406.0,1,5,6,20,3611.0,3687.0,3859.0,3963.0,4061.0,3915.0,3475.0,34.0,33.0
3292.0,1,5,6,21,3522.0,3611.0,3700.0,3859.0,3963.0,3789.0,3392.0,36.0,33.0
3101.0,1,5,6,22,3395.0,3522.0,3501.0,3700.0,3859.0,3618.0,3243.0,36.0,34.0
2865.0,1,5,6,23,3210.0,3395.0,3295.0,3501.0,3700.0,3415.0,3029.0,37.0,35.0
2638.0,1,5,6,24,3005.0,3210.0,3136.0,3295.0,3501.0,3213.0,2811.0,38.0,36.0
2472.0,1,6,0,1,2829.0,3005.0,3040.0,3136.0,3295.0,3064.0,2659.0,37.0,36.0
2384.0,1,6,0,2,2710.0,2829.0,2995.0,3040.0,3136.0,2970.0,2579.0,39.0,38.0
2345.0,1,6,0,3,2648.0,2710.0,2976.0,2995.0,3040.0,2945.0,2554.0,39.0,38.0
2342.0,1,6,0,4,2622.0,2648.0,2992.0,2976.0,2995.0,2942.0,2570.0,43.0,42.0
2398.0,1,6,0,5,2625.0,2622.0,3073.0,2992.0,2976.0,2985.0,2643.0,43.0,43.0
